article_id,article_version,last_updated,r_ncd_id,r_ncd_version,related_num,source_article_id,url
59976,4,09/02/2025,266,1,2,59976,/data/ncd?ncdid=266&ncdver=1
57472,15,04/29/2025,266,1,1,57472,/data/ncd?ncdid=266&ncdver=1
57472,15,04/29/2025,155,1,2,57472,/data/ncd?ncdid=155&ncdver=1
56680,44,04/29/2025,0,1,1,56680,/data/ncd?ncdid=0&ncdver=1
52503,26,04/29/2025,190,1,1,52503,/data/ncd?ncdid=190&ncdver=1
52503,26,04/29/2025,219,1,2,52503,/data/ncd?ncdid=219&ncdver=1
60348,4,10/24/2025,0,1,1,60348,/data/ncd?ncdid=0&ncdver=1
60343,3,10/24/2025,0,1,1,60343,/data/ncd?ncdid=0&ncdver=1
60347,4,10/24/2025,0,1,1,60347,/data/ncd?ncdid=0&ncdver=1
55531,34,04/29/2025,0,1,1,55531,/data/ncd?ncdid=0&ncdver=1
54992,43,04/29/2025,270,1,1,54992,/data/ncd?ncdid=270&ncdver=1
57162,17,04/29/2025,129,1,1,57162,/data/ncd?ncdid=129&ncdver=1
56515,21,04/29/2025,0,1,1,56515,/data/ncd?ncdid=0&ncdver=1
57207,33,04/29/2025,176,1,1,57207,/data/ncd?ncdid=176&ncdver=1
57207,33,04/29/2025,177,1,2,57207,/data/ncd?ncdid=177&ncdver=1
57215,41,04/29/2025,176,1,1,57215,/data/ncd?ncdid=176&ncdver=1
57215,41,04/29/2025,177,1,2,57215,/data/ncd?ncdid=177&ncdver=1
57357,16,04/29/2025,0,1,1,57357,/data/ncd?ncdid=0&ncdver=1
57609,11,04/29/2025,0,1,1,57609,/data/ncd?ncdid=0&ncdver=1
57662,15,04/29/2025,0,1,1,57662,/data/ncd?ncdid=0&ncdver=1
57864,36,04/29/2025,0,1,1,57864,/data/ncd?ncdid=0&ncdver=1
57702,23,04/30/2025,373,1,2,57702,/data/ncd?ncdid=373&ncdver=1
58138,20,04/29/2025,0,1,1,58138,/data/ncd?ncdid=0&ncdver=1
58867,23,04/29/2025,0,1,1,58867,/data/ncd?ncdid=0&ncdver=1
59697,6,04/29/2025,0,1,1,59697,/data/ncd?ncdid=0&ncdver=1
56636,20,04/29/2025,0,1,1,56636,/data/ncd?ncdid=0&ncdver=1
57588,11,04/29/2025,0,1,1,57588,/data/ncd?ncdid=0&ncdver=1
55169,15,04/29/2025,0,1,1,55169,/data/ncd?ncdid=0&ncdver=1
59906,6,05/30/2025,0,1,1,59906,/data/ncd?ncdid=0&ncdver=1
57583,9,04/29/2025,0,1,1,57583,/data/ncd?ncdid=0&ncdver=1
57552,19,10/16/2025,176,2,2,57552,/data/ncd?ncdid=176&ncdver=2
60344,3,10/20/2025,0,1,1,60344,/data/ncd?ncdid=0&ncdver=1
60346,2,10/21/2025,0,1,1,60346,/data/ncd?ncdid=0&ncdver=1
55676,24,04/29/2025,156,1,1,55676,/data/ncd?ncdid=156&ncdver=1
55676,24,04/29/2025,55,1,2,55676,/data/ncd?ncdid=55&ncdver=1
55676,24,04/29/2025,194,1,3,55676,/data/ncd?ncdid=194&ncdver=1
56961,18,04/29/2025,0,1,1,56961,/data/ncd?ncdid=0&ncdver=1
55770,11,04/29/2025,0,1,1,55770,/data/ncd?ncdid=0&ncdver=1
56073,22,04/29/2025,253,1,1,56073,/data/ncd?ncdid=253&ncdver=1
57184,22,04/29/2025,36,1,1,57184,/data/ncd?ncdid=36&ncdver=1
57191,10,04/29/2025,0,1,1,57191,/data/ncd?ncdid=0&ncdver=1
57198,27,04/29/2025,0,1,1,57198,/data/ncd?ncdid=0&ncdver=1
57222,21,04/29/2025,64,1,1,57222,/data/ncd?ncdid=64&ncdver=1
57222,21,04/29/2025,14,1,2,57222,/data/ncd?ncdid=14&ncdver=1
57613,8,04/29/2025,0,1,1,57613,/data/ncd?ncdid=0&ncdver=1
57225,52,04/29/2025,17,1,1,57225,/data/ncd?ncdid=17&ncdver=1
57225,52,04/29/2025,320,1,2,57225,/data/ncd?ncdid=320&ncdver=1
57238,10,04/29/2025,0,1,1,57238,/data/ncd?ncdid=0&ncdver=1
57616,6,04/29/2025,0,1,1,57616,/data/ncd?ncdid=0&ncdver=1
57707,14,04/29/2025,0,1,1,57707,/data/ncd?ncdid=0&ncdver=1
57792,12,04/29/2025,240,1,1,57792,/data/ncd?ncdid=240&ncdver=1
57949,21,04/29/2025,0,1,1,57949,/data/ncd?ncdid=0&ncdver=1
57195,29,04/29/2025,9,1,1,57195,/data/ncd?ncdid=9&ncdver=1
59771,6,04/29/2025,176,1,1,59771,/data/ncd?ncdid=176&ncdver=1
57661,17,04/29/2025,0,1,1,57661,/data/ncd?ncdid=0&ncdver=1
57515,12,04/29/2025,0,1,1,57515,/data/ncd?ncdid=0&ncdver=1
55530,35,04/29/2025,0,1,1,55530,/data/ncd?ncdid=0&ncdver=1
54969,52,04/29/2025,270,1,1,54969,/data/ncd?ncdid=270&ncdver=1
57206,30,04/29/2025,176,1,1,57206,/data/ncd?ncdid=176&ncdver=1
57206,30,04/29/2025,177,1,2,57206,/data/ncd?ncdid=177&ncdver=1
56514,25,04/29/2025,0,1,1,56514,/data/ncd?ncdid=0&ncdver=1
57356,14,04/29/2025,0,1,1,57356,/data/ncd?ncdid=0&ncdver=1
58133,23,04/29/2025,0,1,1,58133,/data/ncd?ncdid=0&ncdver=1
58865,24,04/29/2025,0,1,1,58865,/data/ncd?ncdid=0&ncdver=1
57706,14,04/29/2025,0,1,1,57706,/data/ncd?ncdid=0&ncdver=1
57615,6,04/29/2025,0,1,1,57615,/data/ncd?ncdid=0&ncdver=1
57189,28,04/29/2025,0,1,1,57189,/data/ncd?ncdid=0&ncdver=1
57791,12,04/29/2025,240,1,1,57791,/data/ncd?ncdid=240&ncdver=1
55675,25,04/29/2025,156,1,1,55675,/data/ncd?ncdid=156&ncdver=1
55675,25,04/29/2025,55,1,2,55675,/data/ncd?ncdid=55&ncdver=1
55675,25,04/29/2025,194,1,3,55675,/data/ncd?ncdid=194&ncdver=1
57221,25,04/29/2025,64,1,1,57221,/data/ncd?ncdid=64&ncdver=1
57221,25,04/29/2025,14,1,2,57221,/data/ncd?ncdid=14&ncdver=1
55769,14,04/29/2025,0,1,1,55769,/data/ncd?ncdid=0&ncdver=1
56071,23,04/29/2025,253,1,1,56071,/data/ncd?ncdid=253&ncdver=1
57237,11,04/29/2025,0,1,1,57237,/data/ncd?ncdid=0&ncdver=1
57190,11,04/29/2025,0,1,1,57190,/data/ncd?ncdid=0&ncdver=1
57612,8,04/29/2025,0,1,1,57612,/data/ncd?ncdid=0&ncdver=1
57305,14,04/29/2025,0,1,1,57305,/data/ncd?ncdid=0&ncdver=1
52517,50,10/01/2025,380,1,2,52517,/data/ncd?ncdid=380&ncdver=1
52478,26,04/29/2025,0,1,1,52478,/data/ncd?ncdid=0&ncdver=1
57056,44,04/29/2025,0,1,1,57056,/data/ncd?ncdid=0&ncdver=1
56682,49,04/29/2025,0,1,1,56682,/data/ncd?ncdid=0&ncdver=1
52754,7,04/29/2025,0,1,1,52754,/data/ncd?ncdid=0&ncdver=1
52755,14,04/29/2025,0,1,1,52755,/data/ncd?ncdid=0&ncdver=1
52775,18,04/29/2025,0,1,1,52775,/data/ncd?ncdid=0&ncdver=1
52926,14,04/29/2025,344,1,1,52926,/data/ncd?ncdid=344&ncdver=1
52960,15,04/29/2025,0,1,1,52960,/data/ncd?ncdid=0&ncdver=1
53017,37,04/29/2025,249,1,1,53017,/data/ncd?ncdid=249&ncdver=1
53034,8,04/29/2025,0,1,1,53034,/data/ncd?ncdid=0&ncdver=1
53079,26,04/29/2025,0,1,1,53079,/data/ncd?ncdid=0&ncdver=1
54917,20,04/29/2025,0,1,1,54917,/data/ncd?ncdid=0&ncdver=1
53918,12,04/29/2025,0,1,1,53918,/data/ncd?ncdid=0&ncdver=1
55045,17,04/29/2025,0,1,1,55045,/data/ncd?ncdid=0&ncdver=1
53975,9,04/29/2025,0,1,1,53975,/data/ncd?ncdid=0&ncdver=1
55059,7,04/29/2025,0,1,1,55059,/data/ncd?ncdid=0&ncdver=1
56026,13,04/29/2025,12,1,1,56026,/data/ncd?ncdid=12&ncdver=1
55775,12,04/29/2025,0,1,1,55775,/data/ncd?ncdid=0&ncdver=1
57849,18,04/29/2025,0,1,1,57849,/data/ncd?ncdid=0&ncdver=1
58127,19,04/29/2025,0,1,1,58127,/data/ncd?ncdid=0&ncdver=1
56451,26,04/29/2025,0,1,1,56451,/data/ncd?ncdid=0&ncdver=1
56028,8,04/29/2025,0,1,1,56028,/data/ncd?ncdid=0&ncdver=1
57282,18,04/29/2025,0,1,1,57282,/data/ncd?ncdid=0&ncdver=1
58579,10,04/29/2025,0,1,1,58579,/data/ncd?ncdid=0&ncdver=1
56802,18,04/29/2025,0,1,1,56802,/data/ncd?ncdid=0&ncdver=1
56808,15,04/29/2025,0,1,1,56808,/data/ncd?ncdid=0&ncdver=1
56722,23,04/29/2025,0,1,1,56722,/data/ncd?ncdid=0&ncdver=1
57637,20,04/29/2025,0,1,1,57637,/data/ncd?ncdid=0&ncdver=1
55315,17,04/29/2025,0,1,1,55315,/data/ncd?ncdid=0&ncdver=1
57540,15,04/29/2025,0,1,1,57540,/data/ncd?ncdid=0&ncdver=1
57450,14,04/29/2025,0,1,1,57450,/data/ncd?ncdid=0&ncdver=1
57434,35,04/29/2025,0,1,1,57434,/data/ncd?ncdid=0&ncdver=1
57449,24,04/29/2025,0,1,1,57449,/data/ncd?ncdid=0&ncdver=1
57188,27,04/29/2025,0,1,1,57188,/data/ncd?ncdid=0&ncdver=1
54111,50,04/29/2025,0,1,1,54111,/data/ncd?ncdid=0&ncdver=1
57063,29,04/29/2025,0,1,1,57063,/data/ncd?ncdid=0&ncdver=1
56542,18,04/29/2025,0,1,1,56542,/data/ncd?ncdid=0&ncdver=1
56805,41,04/29/2025,0,1,1,56805,/data/ncd?ncdid=0&ncdver=1
54095,68,04/30/2025,270,2,2,54095,/data/ncd?ncdid=270&ncdver=2
57669,10,04/29/2025,0,1,1,57669,/data/ncd?ncdid=0&ncdver=1
58873,7,04/29/2025,0,1,1,58873,/data/ncd?ncdid=0&ncdver=1
57780,27,04/29/2025,0,1,1,57780,/data/ncd?ncdid=0&ncdver=1
57636,24,04/29/2025,0,1,1,57636,/data/ncd?ncdid=0&ncdver=1
57123,61,04/29/2025,270,1,1,57123,/data/ncd?ncdid=270&ncdver=1
57804,41,04/29/2025,0,1,1,57804,/data/ncd?ncdid=0&ncdver=1
58592,19,04/29/2025,0,1,1,58592,/data/ncd?ncdid=0&ncdver=1
57678,11,04/29/2025,0,1,1,57678,/data/ncd?ncdid=0&ncdver=1
56644,29,04/29/2025,0,1,1,56644,/data/ncd?ncdid=0&ncdver=1
58872,6,04/29/2025,0,1,1,58872,/data/ncd?ncdid=0&ncdver=1
57414,30,04/29/2025,81,1,1,57414,/data/ncd?ncdid=81&ncdver=1
57600,34,04/29/2025,0,1,1,57600,/data/ncd?ncdid=0&ncdver=1
56773,30,04/29/2025,0,1,1,56773,/data/ncd?ncdid=0&ncdver=1
57130,51,04/29/2025,0,1,1,57130,/data/ncd?ncdid=0&ncdver=1
56615,36,04/29/2025,0,1,1,56615,/data/ncd?ncdid=0&ncdver=1
56416,42,04/29/2025,0,1,1,56416,/data/ncd?ncdid=0&ncdver=1
56538,27,04/29/2025,0,1,1,56538,/data/ncd?ncdid=0&ncdver=1
52996,31,04/29/2025,0,1,1,52996,/data/ncd?ncdid=0&ncdver=1
56414,41,04/29/2025,0,1,1,56414,/data/ncd?ncdid=0&ncdver=1
52732,25,04/29/2025,0,1,1,52732,/data/ncd?ncdid=0&ncdver=1
52767,14,04/29/2025,0,1,1,52767,/data/ncd?ncdid=0&ncdver=1
54063,16,04/29/2025,285,1,1,54063,/data/ncd?ncdid=285&ncdver=1
53028,59,10/02/2015,57,3,1,53028,/data/ncd?ncdid=57&ncdver=3
55214,9,04/29/2025,253,1,1,55214,/data/ncd?ncdid=253&ncdver=1
55062,11,04/29/2025,0,1,1,55062,/data/ncd?ncdid=0&ncdver=1
55585,18,04/29/2025,0,1,1,55585,/data/ncd?ncdid=0&ncdver=1
55756,17,04/29/2025,269,1,1,55756,/data/ncd?ncdid=269&ncdver=1
55479,11,04/29/2025,0,1,1,55479,/data/ncd?ncdid=0&ncdver=1
56342,33,04/29/2025,110,1,1,56342,/data/ncd?ncdid=110&ncdver=1
55932,19,04/29/2025,0,1,1,55932,/data/ncd?ncdid=0&ncdver=1
57914,9,04/29/2025,0,1,1,57914,/data/ncd?ncdid=0&ncdver=1
59056,11,04/29/2025,0,1,1,59056,/data/ncd?ncdid=0&ncdver=1
59658,9,04/29/2025,360,1,1,59658,/data/ncd?ncdid=360&ncdver=1
59828,12,04/29/2025,370,1,1,59828,/data/ncd?ncdid=370&ncdver=1
59753,4,04/29/2025,0,1,1,59753,/data/ncd?ncdid=0&ncdver=1
53356,14,04/29/2025,0,1,1,53356,/data/ncd?ncdid=0&ncdver=1
57181,37,04/29/2025,266,1,1,57181,/data/ncd?ncdid=266&ncdver=1
53893,11,04/29/2025,0,1,1,53893,/data/ncd?ncdid=0&ncdver=1
55058,7,04/29/2025,0,1,1,55058,/data/ncd?ncdid=0&ncdver=1
55719,15,04/29/2025,344,1,1,55719,/data/ncd?ncdid=344&ncdver=1
53084,28,04/29/2025,0,1,1,53084,/data/ncd?ncdid=0&ncdver=1
53352,13,04/29/2025,0,1,1,53352,/data/ncd?ncdid=0&ncdver=1
53916,12,04/29/2025,0,1,1,53916,/data/ncd?ncdid=0&ncdver=1
53972,10,04/29/2025,0,1,1,53972,/data/ncd?ncdid=0&ncdver=1
54919,22,04/29/2025,0,1,1,54919,/data/ncd?ncdid=0&ncdver=1
55774,13,04/29/2025,0,1,1,55774,/data/ncd?ncdid=0&ncdver=1
55044,18,04/29/2025,0,1,1,55044,/data/ncd?ncdid=0&ncdver=1
56025,16,04/29/2025,12,1,1,56025,/data/ncd?ncdid=12&ncdver=1
57848,19,04/29/2025,0,1,1,57848,/data/ncd?ncdid=0&ncdver=1
59862,7,04/29/2025,0,1,1,59862,/data/ncd?ncdid=0&ncdver=1
53304,16,04/29/2025,0,1,1,53304,/data/ncd?ncdid=0&ncdver=1
56112,6,04/29/2025,0,1,1,56112,/data/ncd?ncdid=0&ncdver=1
56811,13,04/29/2025,0,1,1,56811,/data/ncd?ncdid=0&ncdver=1
60162,7,09/19/2025,0,1,1,60162,/data/ncd?ncdid=0&ncdver=1
57386,21,04/29/2025,102,1,1,57386,/data/ncd?ncdid=102&ncdver=1
60163,6,09/19/2025,0,1,1,60163,/data/ncd?ncdid=0&ncdver=1
