57204,45,Magnetic Resonance Technology (MRT) - MRA - Lower Extremities,05/05/2026,Y,0616,15
57204,45,Magnetic Resonance Technology (MRT) - MRA - Other,05/05/2026,Y,0618,15
57204,45,Magnetic Resonance Technology (MRT) - Other MRT,05/05/2026,Z,0619,15
57040,26,Speech-Language Pathology - General Classification,07/27/2026,N,0440,15
57040,26,Speech-Language Pathology - Evaluation or Reevaluation,07/27/2026,N,0444,15
57040,26,Speech-Language Pathology - Other Speech Therapy,07/27/2026,N,0449,15
56798,29,Laboratory - General Classification,07/27/2026,N,0300,15
56798,29,Laboratory - Chemistry,07/27/2026,N,0301,15
56798,29,Laboratory - Other Laboratory,07/27/2026,N,0309,15
57193,31,Clinic - General Classification,07/27/2026,N,0510,15
57193,31,Clinic - Family Practice Clinic,07/27/2026,N,0517,15
57193,31,Other Therapeutic Services - General Classification,07/27/2026,N,0940,15
57044,22,Operating Room Services - General Classification,07/27/2026,N,0360,15
57044,22,Operating Room Services - Minor Surgery,07/27/2026,N,0361,15
57044,22,Operating Room Services - Other OR Services,07/27/2026,N,0369,15
57044,22,Emergency Room - Urgent Care,07/27/2026,N,0456,15
57044,22,Ambulatory Surgical Care - General Classification,07/27/2026,N,0490,15
57044,22,Ambulatory Surgical Care - Other Ambulatory Surgical Care,07/27/2026,N,0499,15
57044,22,Clinic - General Classification,07/27/2026,N,0510,15
57044,22,Clinic - Urgent Care Clinic,07/27/2026,N,0516,15
57044,22,Freestanding Clinic - General Classification,07/27/2026,N,0520,15
57044,22,Specialty Services - Treatment Room,07/27/2026,N,0761,15
