last_updated,lcd_id,lcd_version,r_article_id,r_article_version,r_contractor_id,r_lcd_id,r_lcd_version,related_num,url
06/04/2025,39935,8,60190,5,391,,,1,/data/article?articleid=60190&ver=5
06/04/2025,39935,8,,,391,39934,5,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39934:4
06/04/2025,39935,8,59849,8,378,,,3,/data/article?articleid=59849&ver=8
05/13/2022,38985,17,58700,17,391,,,1,/data/article?articleid=58700&ver=17
05/13/2022,38985,17,59069,5,391,,,2,/data/article?articleid=59069&ver=5
05/13/2022,38985,17,,,391,38984,8,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38984:7
02/03/2022,38988,18,58710,92,391,,,1,/data/article?articleid=58710&ver=92
02/03/2022,38988,18,59005,8,391,,,2,/data/article?articleid=59005&ver=8
02/03/2022,38988,18,,,391,38987,12,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38987:11
06/02/2021,38566,11,58021,11,391,,,1,/data/article?articleid=58021&ver=11
06/02/2021,38566,11,58728,6,391,,,2,/data/article?articleid=58728&ver=6
06/02/2021,38566,11,,,391,38565,7,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38565:6
09/14/2020,38292,17,58343,11,391,,,1,/data/article?articleid=58343&ver=11
09/14/2020,38292,17,58344,3,391,,,2,/data/article?articleid=58344&ver=3
09/14/2020,38292,17,,,391,38291,6,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38291:5
04/23/2020,38238,13,58031,11,391,,,1,/data/article?articleid=58031&ver=11
04/23/2020,38238,13,58030,5,391,,,2,/data/article?articleid=58030&ver=5
04/23/2020,38238,13,,,391,38237,4,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38237:3
03/10/2021,37794,23,56875,11,391,,,1,/data/article?articleid=56875&ver=11
03/10/2021,37794,23,58629,2,391,,,2,/data/article?articleid=58629&ver=2
03/10/2021,37794,23,,,391,38569,8,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38569:7
05/13/2022,38016,21,57165,15,228,,,1,/data/article?articleid=57165&ver=15
05/13/2022,38016,21,59084,4,228,,,2,/data/article?articleid=59084&ver=4
05/13/2022,38016,21,,,228,38995,5,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38995:4
05/13/2022,37725,44,56961,18,391,,,1,/data/article?articleid=56961&ver=18
05/13/2022,37725,44,59070,4,391,,,2,/data/article?articleid=59070&ver=4
05/13/2022,37725,44,,,391,38986,6,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38986:5
07/28/2017,33423,58,55670,3,374,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55670:2
07/28/2017,33423,58,,,374,37377,4,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37377:3
07/02/2019,33423,58,56691,28,391,,,3,/data/article?articleid=56691&ver=28
08/20/2019,34760,27,56916,33,143,,,1,/data/article?articleid=56916&ver=33
12/19/2025,36839,23,54953,70,147,,,1,/data/article?articleid=54953&ver=70
12/07/2016,36839,23,55381,2,143,,,2,/data/article?articleid=55381&ver=2
08/20/2019,36839,23,56903,15,143,,,3,/data/article?articleid=56903&ver=15
05/04/2022,39042,7,58758,3,143,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=58758:2
05/10/2022,39042,7,58759,13,143,,,2,/data/article?articleid=58759&ver=13
05/10/2022,39042,7,59118,2,143,,,3,/data/article?articleid=59118&ver=2
08/20/2019,34526,24,56905,20,143,,,1,/data/article?articleid=56905&ver=20
04/06/2021,38680,7,58206,3,143,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=58206:2
04/13/2021,38680,7,58207,34,143,,,2,/data/article?articleid=58207&ver=34
04/13/2021,38680,7,58703,2,143,,,3,/data/article?articleid=58703&ver=2
04/06/2021,38680,7,,,143,38679,3,4,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38679:2
09/13/2023,38680,7,,,143,39714,4,5,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39714:1
04/15/2020,38443,11,57111,3,143,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=57111:2
04/15/2020,38443,11,,,143,38442,3,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38442:2
04/20/2020,38443,11,57112,11,143,,,3,/data/article?articleid=57112&ver=11
04/20/2020,38443,11,58117,2,143,,,4,/data/article?articleid=58117&ver=2
05/03/2022,38018,18,58763,4,143,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=58763:3
05/03/2022,38018,18,,,143,39045,4,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39045:3
05/10/2022,38018,18,56636,20,143,,,3,/data/article?articleid=56636&ver=20
05/10/2022,38018,18,59117,2,143,,,4,/data/article?articleid=59117&ver=2
09/04/2020,38433,9,57105,3,143,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=57105:2
09/04/2020,38433,9,,,143,38432,3,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38432:2
09/16/2020,38433,9,57106,12,143,,,3,/data/article?articleid=57106&ver=12
09/16/2020,38433,9,58450,4,143,,,4,/data/article?articleid=58450&ver=4
12/23/2024,39797,13,59672,8,391,,,1,/data/article?articleid=59672&ver=8
12/23/2024,39797,13,59948,7,391,,,2,/data/article?articleid=59948&ver=7
12/23/2024,39797,13,,,391,39796,6,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39796:5
12/23/2024,39797,13,,,391,39402,14,4,/data/lcd?lcdid=39402&ver=14
06/11/2025,38278,35,58406,26,391,,,1,/data/article?articleid=58406&ver=26
06/11/2025,38278,35,60200,5,391,,,2,/data/article?articleid=60200&ver=5
06/11/2025,38278,35,,,391,40031,4,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=40031:3
03/21/2019,37903,18,56374,3,228,,,1,/data/article?articleid=56374&ver=3
08/29/2019,37903,18,56982,15,228,,,2,/data/article?articleid=56982&ver=15
03/01/2019,37903,18,,,228,37902,4,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37902:3
08/05/2015,35984,22,54586,2,228,,,1,/data/article?articleid=54586&ver=2
08/05/2015,35984,22,,,228,35983,5,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=35983:4
08/29/2019,35984,22,56980,12,228,,,3,/data/article?articleid=56980&ver=12
06/24/2022,34434,68,56389,36,391,,,1,/data/article?articleid=56389&ver=36
06/24/2022,34434,68,59127,3,391,,,2,/data/article?articleid=59127&ver=3
06/24/2022,34434,68,,,391,39248,13,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39248:12
12/11/2019,34633,54,57117,4,143,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=57117:3
12/11/2019,34633,54,,,143,38446,4,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38446:3
12/16/2019,34633,54,56795,34,143,,,3,/data/article?articleid=56795&ver=34
12/16/2019,34633,54,57844,2,143,,,4,/data/article?articleid=57844&ver=2
10/23/2019,34594,42,57478,40,143,,,1,/data/article?articleid=57478&ver=40
10/23/2019,34615,42,57483,28,143,,,1,/data/article?articleid=57483&ver=28
12/09/2016,36807,45,55137,14,143,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55137:2
12/09/2016,36807,45,55138,14,143,,,2,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55138:2
12/09/2016,36807,45,55139,19,143,,,3,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55139:2
12/09/2016,36807,45,55141,20,143,,,4,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55141:3
12/09/2016,36807,45,55142,17,143,,,5,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55142:2
12/09/2016,36807,45,55143,16,143,,,6,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55143:2
12/09/2016,36807,45,55144,18,143,,,7,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55144:3
12/09/2016,36807,45,55145,18,143,,,8,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55145:2
12/09/2016,36807,45,55146,17,143,,,9,/data/article?articleid=55146&ver=17
12/09/2016,36807,45,55147,30,143,,,10,/data/article?articleid=55147&ver=30
12/09/2016,36807,45,55148,16,143,,,11,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55148:2
12/09/2016,36807,45,55156,12,143,,,12,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55156:2
12/09/2016,36807,45,55157,20,143,,,13,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55157:4
12/09/2016,36807,45,55159,22,143,,,14,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55159:2
12/09/2016,36807,45,55160,17,143,,,15,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55160:2
12/09/2016,36807,45,55161,23,143,,,16,/data/article?articleid=55161&ver=23
12/09/2016,36807,45,55162,20,143,,,17,/data/article?articleid=55162&ver=20
12/09/2016,36807,45,55163,21,143,,,18,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55163:2
12/09/2016,36807,45,55164,14,143,,,19,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55164:2
12/09/2016,36807,45,55165,14,143,,,20,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55165:2
12/09/2016,36807,45,55166,20,143,,,21,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55166:3
12/09/2016,36807,45,55167,12,143,,,22,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55167:2
12/09/2016,36807,45,55168,17,143,,,23,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55168:2
12/09/2016,36807,45,55169,15,143,,,24,/data/article?articleid=55169&ver=15
12/09/2016,36807,45,55170,17,143,,,25,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55170:2
12/09/2016,36807,45,55171,14,143,,,26,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55171:2
12/09/2016,36807,45,55172,15,143,,,27,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55172:2
12/09/2016,36807,45,55173,14,143,,,28,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55173:2
12/09/2016,36807,45,55174,14,143,,,29,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55174:2
12/09/2016,36807,45,55175,25,143,,,30,/data/article?articleid=55175&ver=25
12/09/2016,36807,45,55176,17,143,,,31,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55176:2
12/09/2016,36807,45,55189,17,143,,,32,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55189:2
12/09/2016,36807,45,55190,14,143,,,33,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55190:2
12/09/2016,36807,45,55191,19,143,,,34,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55191:2
12/09/2016,36807,45,55192,23,143,,,35,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55192:4
12/09/2016,36807,45,55193,15,143,,,36,/data/article?articleid=55193&ver=15
12/09/2016,36807,45,55195,17,143,,,37,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55195:2
12/09/2016,36807,45,55197,35,143,,,38,/data/article?articleid=55197&ver=35
12/09/2016,36807,45,55198,22,143,,,39,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55198:2
12/09/2016,36807,45,55199,16,143,,,40,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55199:2
12/09/2016,36807,45,55200,37,143,,,41,/data/article?articleid=55200&ver=37
12/09/2016,36807,45,55201,12,143,,,42,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55201:2
12/09/2016,36807,45,55202,14,143,,,43,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55202:5
12/09/2016,36807,45,55203,16,143,,,44,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55203:4
12/09/2016,36807,45,55204,20,143,,,45,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55204:7
12/09/2016,36807,45,55205,22,143,,,46,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55205:2
12/09/2016,36807,45,55206,18,143,,,47,/data/article?articleid=55206&ver=18
12/09/2016,36807,45,55207,12,143,,,48,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55207:2
12/09/2016,36807,45,55208,22,143,,,49,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55208:2
12/09/2016,36807,45,55209,20,143,,,50,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55209:2
12/09/2016,36807,45,55210,15,143,,,51,/data/article?articleid=55210&ver=15
12/09/2016,36807,45,55211,14,143,,,52,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55211:2
12/09/2016,36807,45,55221,23,143,,,53,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55221:2
12/09/2016,36807,45,55222,13,143,,,54,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55222:2
12/09/2016,36807,45,55223,12,143,,,55,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55223:2
12/09/2016,36807,45,55230,18,143,,,56,/data/article?articleid=55230&ver=18
12/09/2016,36807,45,55231,17,143,,,57,/data/article?articleid=55231&ver=17
12/09/2016,36807,45,55232,14,143,,,58,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55232:2
12/09/2016,36807,45,55233,21,143,,,59,/data/article?articleid=55233&ver=21
12/09/2016,36807,45,55234,12,143,,,60,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55234:2
12/12/2016,36807,45,55391,2,143,,,61,/data/article?articleid=55391&ver=2
06/20/2017,36807,45,55621,17,143,,,62,/data/article?articleid=55621&ver=17
06/20/2017,36807,45,55622,14,143,,,63,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55622:2
09/18/2017,36807,45,55738,17,143,,,64,/data/article?articleid=55738&ver=17
03/19/2018,36807,45,55846,15,143,,,65,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55846:4
12/13/2019,36807,45,57772,81,143,,,66,/data/article?articleid=57772&ver=81
01/04/2024,36807,45,59649,30,143,,,67,/data/article?articleid=59649&ver=30
02/12/2026,36807,45,59700,5,143,,,68,/data/article?articleid=59700&ver=5
02/02/2021,38837,7,56902,50,143,,,1,/data/article?articleid=56902&ver=50
02/02/2021,38837,7,58471,10,143,,,2,/data/article?articleid=58471&ver=10
02/02/2021,38837,7,58624,2,143,,,3,/data/article?articleid=58624&ver=2
01/11/2022,38837,7,59002,4,143,,,4,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=59002:1
02/02/2021,38837,7,,,143,35490,85,5,/data/lcd?lcdid=35490&ver=85
01/11/2022,38837,7,,,143,39246,4,6,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39246:1
02/05/2020,38111,10,57915,10,228,,,1,/data/article?articleid=57915&ver=10
02/05/2020,38111,10,57916,4,228,,,2,/data/article?articleid=57916&ver=4
02/05/2020,38111,10,,,228,38110,4,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38110:3
05/18/2017,37130,21,,,228,37129,4,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37129:3
05/18/2017,37130,21,55561,2,228,,,2,/data/article?articleid=55561&ver=2
08/29/2019,37130,21,56981,16,228,,,3,/data/article?articleid=56981&ver=16
12/27/2024,39802,8,59682,4,228,,,1,/data/article?articleid=59682&ver=4
12/27/2024,39802,8,59957,3,228,,,2,/data/article?articleid=59957&ver=3
09/13/2019,34393,24,57068,17,228,,,2,/data/article?articleid=57068&ver=17
12/05/2024,39367,41,58918,90,368,,,1,/data/article?articleid=58918&ver=90
12/06/2024,39367,41,59123,28,368,,,2,/data/article?articleid=59123&ver=28
12/06/2024,39367,41,59967,11,368,,,3,/data/article?articleid=59967&ver=11
12/06/2024,39367,41,,,368,39668,9,4,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39668:8
12/11/2024,39365,149,58917,101,331,,,1,/data/article?articleid=58917&ver=101
01/03/2025,39365,149,59125,38,331,,,2,/data/article?articleid=59125&ver=38
01/03/2025,39365,149,59856,22,331,,,3,/data/article?articleid=59856&ver=22
01/03/2025,39365,149,,,331,39667,10,4,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39667:9
05/04/2021,37663,20,58203,4,143,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=58203:3
05/04/2021,37663,20,,,143,38675,4,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38675:3
05/10/2021,37663,20,57567,14,143,,,3,/data/article?articleid=57567&ver=14
05/10/2021,37663,20,58752,2,143,,,4,/data/article?articleid=58752&ver=2
12/13/2016,36811,16,55401,2,143,,,1,/data/article?articleid=55401&ver=2
11/27/2019,36811,16,57560,10,143,,,2,/data/article?articleid=57560&ver=10
06/14/2023,39479,5,,,143,39478,3,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39478:2
06/22/2023,39479,5,59455,2,143,,,2,/data/article?articleid=59455&ver=2
06/22/2023,39479,5,59261,7,143,,,3,/data/article?articleid=59261&ver=7
04/11/2023,39529,5,56157,19,143,,,1,/data/article?articleid=56157&ver=19
04/21/2023,39529,5,59369,2,143,,,2,/data/article?articleid=59369&ver=2
04/11/2023,39529,5,,,143,39528,3,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39528:2
10/23/2020,35396,220,52986,242,331,,,1,/data/article?articleid=52986&ver=242
10/23/2020,35396,220,58529,4,331,,,2,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=58529:3
12/02/2021,35396,220,,,331,35062,122,3,/data/lcd?lcdid=35062&ver=122
10/23/2020,35396,220,,,331,38388,14,4,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38388:13
11/04/2014,35132,54,53887,3,227,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=53887:2
11/04/2014,35132,54,,,227,35413,12,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=35413:3
05/06/2016,35132,54,,,378,33431,59,3,/data/lcd?lcdid=33431&ver=59
06/26/2019,35132,54,56674,11,373,,,4,/data/article?articleid=56674&ver=11
06/05/2019,34570,52,56614,23,391,,,1,/data/article?articleid=56614&ver=23
03/20/2017,33317,34,55426,132,139,,,1,/data/article?articleid=55426&ver=132
04/04/2014,33317,34,52478,26,139,,,2,/data/article?articleid=52478&ver=26
12/11/2019,37228,24,55910,2,143,,,1,/data/article?articleid=55910&ver=2
12/11/2019,37228,24,,,143,38447,4,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38447:3
12/17/2019,37228,24,55909,46,143,,,3,/data/article?articleid=55909&ver=46
12/17/2019,37228,24,57846,4,143,,,4,/data/article?articleid=57846&ver=4
02/14/2025,38726,17,58264,8,368,,,1,/data/article?articleid=58264&ver=8
02/14/2025,38726,17,59932,5,368,,,2,/data/article?articleid=59932&ver=5
02/14/2025,38726,17,,,368,39996,8,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39996:7
02/14/2025,38712,18,58243,7,331,,,1,/data/article?articleid=58243&ver=7
02/14/2025,38712,18,59931,5,331,,,2,/data/article?articleid=59931&ver=5
02/14/2025,38712,18,,,331,39983,9,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39983:8
12/06/2017,37561,20,55830,3,368,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55830:2
11/21/2019,37561,20,57682,6,368,,,2,/data/article?articleid=57682&ver=6
05/23/2019,36715,58,56542,18,331,,,1,/data/article?articleid=56542&ver=18
12/02/2021,36715,58,,,331,35062,122,2,/data/lcd?lcdid=35062&ver=122
09/23/2016,36715,58,,,331,36714,18,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36714:17
02/18/2016,36499,28,,,368,36498,3,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36498:2
11/11/2017,36499,28,55806,3,368,,,2,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55806:2
10/04/2019,36499,28,57449,24,368,,,3,/data/article?articleid=57449&ver=24
10/04/2019,36499,28,57438,4,368,,,4,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=57438:3
03/05/2021,38396,25,56952,50,368,,,1,/data/article?articleid=56952&ver=50
03/05/2021,38396,25,58657,4,368,,,2,/data/article?articleid=58657&ver=4
03/05/2021,38396,25,,,368,38842,34,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38842:33
03/05/2021,35083,108,56423,59,335,,,1,/data/article?articleid=56423&ver=59
03/05/2021,35083,108,58661,7,335,,,2,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=58661:6
03/05/2021,35083,108,,,335,38845,18,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38845:17
12/10/2021,33833,26,57666,36,368,,,1,/data/article?articleid=57666&ver=36
12/10/2021,33833,26,58960,7,368,,,2,/data/article?articleid=58960&ver=7
12/10/2021,33833,26,,,368,39099,9,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39099:8
12/10/2021,34887,53,52998,50,331,,,1,/data/article?articleid=52998&ver=50
12/10/2021,34887,53,58961,8,331,,,2,/data/article?articleid=58961&ver=8
12/10/2021,34887,53,,,331,39098,11,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39098:10
04/20/2016,36593,37,55005,3,374,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55005:2
06/14/2018,36593,37,55958,6,378,,,2,/data/article?articleid=55958&ver=6
06/11/2018,36593,37,56006,19,378,,,3,/data/article?articleid=56006&ver=19
09/03/2019,36593,37,56995,15,391,,,4,/data/article?articleid=56995&ver=15
04/20/2016,36593,37,,,374,36592,8,5,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36592:7
06/12/2024,39799,16,56651,36,368,,,1,/data/article?articleid=56651&ver=36
06/21/2024,39799,16,59674,18,368,,,2,/data/article?articleid=59674&ver=18
06/21/2024,39799,16,59803,7,368,,,3,/data/article?articleid=59803&ver=7
06/12/2024,39799,16,,,368,33906,75,4,/data/lcd?lcdid=33906&ver=75
06/21/2024,39799,16,,,368,39798,12,5,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39798:11
05/13/2024,39793,47,56681,34,331,,,1,/data/article?articleid=56681&ver=34
06/21/2024,39793,47,59668,29,331,,,2,/data/article?articleid=59668&ver=29
06/21/2024,39793,47,59802,4,331,,,3,/data/article?articleid=59802&ver=4
05/13/2024,39793,47,,,331,36920,107,4,/data/lcd?lcdid=36920&ver=107
06/21/2024,39793,47,,,331,39792,49,5,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39792:48
05/21/2024,35922,44,56838,13,391,,,1,/data/article?articleid=56838&ver=13
05/21/2024,35922,44,59755,4,391,,,2,/data/article?articleid=59755&ver=4
05/21/2024,35922,44,,,391,39565,9,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39565:8
10/10/2018,37581,24,56143,5,378,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=56143:2
10/10/2018,37581,24,,,378,37580,7,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37580:6
08/19/2019,37581,24,56948,23,378,,,3,/data/article?articleid=56948&ver=23
10/04/2024,39851,15,59721,6,391,,,1,/data/article?articleid=59721&ver=6
10/04/2024,39851,15,59930,4,391,,,2,/data/article?articleid=59930&ver=4
10/04/2024,39851,15,,,391,39850,14,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39850:13
08/03/2017,37260,27,,,378,37259,3,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37259:2
08/04/2017,37260,27,55680,3,378,,,2,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55680:2
08/15/2019,37260,27,56933,9,391,,,3,/data/article?articleid=56933&ver=9
03/24/2023,39256,7,59015,3,391,,,2,/data/article?articleid=59015&ver=3
03/24/2023,39256,7,59343,4,391,,,3,/data/article?articleid=59343&ver=4
03/24/2023,39256,7,,,391,39255,3,4,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39255:2
06/07/2024,39646,7,59470,4,391,,,1,/data/article?articleid=59470&ver=4
06/07/2024,39646,7,59734,4,391,,,2,/data/article?articleid=59734&ver=4
06/03/2022,39237,10,58982,19,391,,,1,/data/article?articleid=58982&ver=19
06/03/2022,39237,10,59114,3,391,,,2,/data/article?articleid=59114&ver=3
06/03/2022,39237,10,,,391,39236,9,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39236:8
12/01/2023,39258,12,59028,12,391,,,1,/data/article?articleid=59028&ver=12
12/01/2023,39258,12,59579,3,391,,,2,/data/article?articleid=59579&ver=3
12/01/2023,39258,12,,,391,39633,4,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39633:3
12/15/2020,38745,17,58282,14,391,,,1,/data/article?articleid=58282&ver=14
12/15/2020,38745,17,58547,3,391,,,2,/data/article?articleid=58547&ver=3
12/15/2020,38745,17,,,391,38744,6,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38744:5
12/12/2019,38043,14,57867,33,391,,,1,/data/article?articleid=57867&ver=33
12/12/2019,38043,14,57866,2,391,,,2,/data/article?articleid=57866&ver=2
12/12/2019,38043,14,,,391,38042,5,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38042:4
10/16/2025,39913,7,57552,19,143,,,1,/data/article?articleid=57552&ver=19
10/03/2024,39913,7,59813,6,143,,,2,/data/article?articleid=59813&ver=6
10/03/2024,39913,7,59937,2,143,,,3,/data/article?articleid=59937&ver=2
09/26/2024,39913,7,,,143,35121,35,4,/data/lcd?lcdid=35121&ver=35
09/26/2024,39913,7,,,143,39912,4,5,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39912:3
01/22/2018,37539,17,55879,2,143,,,1,/data/article?articleid=55879&ver=2
11/26/2019,37539,17,57588,11,143,,,2,/data/article?articleid=57588&ver=11
02/09/2021,37539,17,,,143,37538,3,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37538:3
