56343,14,"Insertion of Defibrillator Generator into Chest Subcutaneous Tissue and Fascia, Percutaneous Approach",1,0JH638Z,8,04/09/2025,N,38166
56343,14,"Insertion of Cardiac Resynchronization Defibrillator Pulse Generator into Chest Subcutaneous Tissue and Fascia, Percutaneous Approach",1,0JH639Z,8,04/09/2025,N,38167
56343,14,"Insertion of Subcutaneous Defibrillator Lead into Chest Subcutaneous Tissue and Fascia, Percutaneous Approach",1,0JH63FZ,8,04/09/2025,N,38173
56343,14,"Insertion of Defibrillator Generator into Abdomen Subcutaneous Tissue and Fascia, Open Approach",1,0JH808Z,8,04/09/2025,N,38204
56343,14,"Insertion of Cardiac Resynchronization Defibrillator Pulse Generator into Abdomen Subcutaneous Tissue and Fascia, Open Approach",1,0JH809Z,8,04/09/2025,N,38205
56343,14,"Insertion of Defibrillator Generator into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach",1,0JH838Z,8,04/09/2025,N,38225
56343,14,"Insertion of Cardiac Resynchronization Defibrillator Pulse Generator into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach",1,0JH839Z,8,04/09/2025,N,38226
56343,14,"Insertion of Defibrillator Lead into Mediastinum, Open Approach",1,0WHC0GZ,8,04/09/2025,N,65155
56343,14,"Insertion of Defibrillator Lead into Mediastinum, Percutaneous Approach",1,0WHC3GZ,8,04/09/2025,N,65159
56343,14,"Insertion of Defibrillator Lead into Mediastinum, Percutaneous Endoscopic Approach",1,0WHC4GZ,8,04/09/2025,N,65163
56343,14,"Removal of Defibrillator Lead from Mediastinum, Open Approach",1,0WPC0GZ,8,04/09/2025,N,65617
56343,14,"Removal of Defibrillator Lead from Mediastinum, Percutaneous Approach",1,0WPC3GZ,8,04/09/2025,N,65625
56343,14,"Removal of Defibrillator Lead from Mediastinum, Percutaneous Endoscopic Approach",1,0WPC4GZ,8,04/09/2025,N,65633
56343,14,"Removal of Defibrillator Lead from Mediastinum, External Approach",1,0WPCXGZ,8,04/09/2025,N,65641
56343,14,"Revision of Defibrillator Lead in Mediastinum, Open Approach",1,0WWC0GZ,8,04/09/2025,N,66265
56343,14,"Revision of Defibrillator Lead in Mediastinum, Percutaneous Approach",1,0WWC3GZ,8,04/09/2025,N,66273
56343,14,"Revision of Defibrillator Lead in Mediastinum, Percutaneous Endoscopic Approach",1,0WWC4GZ,8,04/09/2025,N,66281
56343,14,"Revision of Defibrillator Lead in Mediastinum, External Approach",1,0WWCXGZ,8,04/09/2025,N,66289
59177,12,"Transfusion of Allogeneic Related Bone Marrow into Peripheral Vein, Percutaneous Approach",1,30233G2,7,09/25/2024,N,70162
59177,12,"Transfusion of Allogeneic Unrelated Bone Marrow into Peripheral Vein, Percutaneous Approach",1,30233G3,7,09/25/2024,N,70163
59177,12,"Transfusion of Allogeneic Related T-cell Depleted Hematopoietic Stem Cells into Peripheral Vein, Percutaneous Approach",1,30233U2,7,09/25/2024,N,70187
59177,12,"Transfusion of Allogeneic Unrelated T-cell Depleted Hematopoietic Stem Cells into Peripheral Vein, Percutaneous Approach",1,30233U3,7,09/25/2024,N,70188
59177,12,"Transfusion of Allogeneic Related Cord Blood Stem Cells into Peripheral Vein, Percutaneous Approach",1,30233X2,7,09/25/2024,N,70195
59177,12,"Transfusion of Allogeneic Unrelated Cord Blood Stem Cells into Peripheral Vein, Percutaneous Approach",1,30233X3,7,09/25/2024,N,70196
59177,12,"Transfusion of Allogeneic Related Hematopoietic Stem Cells into Peripheral Vein, Percutaneous Approach",1,30233Y2,7,09/25/2024,N,70199
59177,12,"Transfusion of Allogeneic Unrelated Hematopoietic Stem Cells into Peripheral Vein, Percutaneous Approach",1,30233Y3,7,09/25/2024,N,70200
59177,12,"Transfusion of Allogeneic Related Bone Marrow into Central Vein, Percutaneous Approach",1,30243G2,7,09/25/2024,N,70206
59177,12,"Transfusion of Allogeneic Unrelated Bone Marrow into Central Vein, Percutaneous Approach",1,30243G3,7,09/25/2024,N,70207
59177,12,"Transfusion of Allogeneic Related T-cell Depleted Hematopoietic Stem Cells into Central Vein, Percutaneous Approach",1,30243U2,7,09/25/2024,N,70231
59177,12,"Transfusion of Allogeneic Unrelated T-cell Depleted Hematopoietic Stem Cells into Central Vein, Percutaneous Approach",1,30243U3,7,09/25/2024,N,70232
59177,12,"Transfusion of Allogeneic Related Cord Blood Stem Cells into Central Vein, Percutaneous Approach",1,30243X2,7,09/25/2024,N,70239
59177,12,"Transfusion of Allogeneic Unrelated Cord Blood Stem Cells into Central Vein, Percutaneous Approach",1,30243X3,7,09/25/2024,N,70240
59177,12,"Transfusion of Allogeneic Related Hematopoietic Stem Cells into Central Vein, Percutaneous Approach",1,30243Y2,7,09/25/2024,N,70243
59177,12,"Transfusion of Allogeneic Unrelated Hematopoietic Stem Cells into Central Vein, Percutaneous Approach",1,30243Y3,7,09/25/2024,N,70244
59177,12,"Transfusion of Omidubicel into Peripheral Vein, Percutaneous Approach, New Technology Group 8",1,XW133C8,7,09/25/2024,N,79809
59177,12,"Transfusion of Omidubicel into Central Vein, Percutaneous Approach, New Technology Group 8",1,XW143C8,7,09/25/2024,N,79819
59175,11,"Transfusion of Allogeneic Related Bone Marrow into Peripheral Vein, Percutaneous Approach",1,30233G2,7,09/25/2024,N,70162
59175,11,"Transfusion of Allogeneic Unrelated Bone Marrow into Peripheral Vein, Percutaneous Approach",1,30233G3,7,09/25/2024,N,70163
59175,11,"Transfusion of Allogeneic Related T-cell Depleted Hematopoietic Stem Cells into Peripheral Vein, Percutaneous Approach",1,30233U2,7,09/25/2024,N,70187
59175,11,"Transfusion of Allogeneic Unrelated T-cell Depleted Hematopoietic Stem Cells into Peripheral Vein, Percutaneous Approach",1,30233U3,7,09/25/2024,N,70188
59175,11,"Transfusion of Allogeneic Related Cord Blood Stem Cells into Peripheral Vein, Percutaneous Approach",1,30233X2,7,09/25/2024,N,70195
59175,11,"Transfusion of Allogeneic Unrelated Cord Blood Stem Cells into Peripheral Vein, Percutaneous Approach",1,30233X3,7,09/25/2024,N,70196
59175,11,"Transfusion of Allogeneic Related Hematopoietic Stem Cells into Peripheral Vein, Percutaneous Approach",1,30233Y2,7,09/25/2024,N,70199
59175,11,"Transfusion of Allogeneic Unrelated Hematopoietic Stem Cells into Peripheral Vein, Percutaneous Approach",1,30233Y3,7,09/25/2024,N,70200
59175,11,"Transfusion of Allogeneic Related Bone Marrow into Central Vein, Percutaneous Approach",1,30243G2,7,09/25/2024,N,70206
59175,11,"Transfusion of Allogeneic Unrelated Bone Marrow into Central Vein, Percutaneous Approach",1,30243G3,7,09/25/2024,N,70207
59175,11,"Transfusion of Allogeneic Related T-cell Depleted Hematopoietic Stem Cells into Central Vein, Percutaneous Approach",1,30243U2,7,09/25/2024,N,70231
59175,11,"Transfusion of Allogeneic Unrelated T-cell Depleted Hematopoietic Stem Cells into Central Vein, Percutaneous Approach",1,30243U3,7,09/25/2024,N,70232
59175,11,"Transfusion of Allogeneic Related Cord Blood Stem Cells into Central Vein, Percutaneous Approach",1,30243X2,7,09/25/2024,N,70239
59175,11,"Transfusion of Allogeneic Unrelated Cord Blood Stem Cells into Central Vein, Percutaneous Approach",1,30243X3,7,09/25/2024,N,70240
59175,11,"Transfusion of Allogeneic Related Hematopoietic Stem Cells into Central Vein, Percutaneous Approach",1,30243Y2,7,09/25/2024,N,70243
59175,11,"Transfusion of Allogeneic Unrelated Hematopoietic Stem Cells into Central Vein, Percutaneous Approach",1,30243Y3,7,09/25/2024,N,70244
59175,11,"Transfusion of Omidubicel into Peripheral Vein, Percutaneous Approach, New Technology Group 8",1,XW133C8,7,09/25/2024,N,79809
59175,11,"Transfusion of Omidubicel into Central Vein, Percutaneous Approach, New Technology Group 8",1,XW143C8,7,09/25/2024,N,79819
